,ad_id,city_id,market,date_posted,date_expired,price_per_sqm,price,rooms_num,category_name,subcategory_name,per_of_time,month_year
568,61849222,26,primary,2021-05-14,2022-03-16,40205.0,6900000.0,4,Sale,Apartments,306,2021-05
569,62449450,1004,secondary,2021-11-02,2022-02-08,47.0,1500.0,2,Rent,Apartments,98,2021-11
571,62645580,1004,secondary,2022-01-10,2022-02-15,7055.0,305000.0,2,Sale,Apartments,36,2022-01
577,62647797,26,secondary,2022-01-11,2022-03-13,59.0,6000.0,5,Rent,Apartments,61,2022-01
582,62605587,26,primary,2021-12-23,2022-03-17,13000.0,768300.0,3,Sale,Apartments,84,2021-12
583,62466333,26,secondary,2021-11-07,2022-03-13,46.0,2100.0,2,Rent,Apartments,126,2021-11
585,62703052,26,secondary,2022-01-26,2022-02-25,49.0,2100.0,2,Rent,Apartments,30,2022-01
589,62611255,26,primary,2021-12-27,2022-03-16,11005.0,489500.0,2,Sale,Apartments,79,2021-12
591,62248833,26,secondary,2021-09-06,2022-03-23,52.0,2800.0,3,Rent,Apartments,198,2021-09
593,62697843,26,primary,2022-01-25,2022-02-24,20221.0,2750000.0,5,Sale,Apartments,30,2022-01
599,62602787,1004,secondary,2021-12-22,2022-03-15,48.0,2400.0,2,Rent,Apartments,83,2021-12
603,62794280,26,secondary,2022-02-20,2022-03-14,100.0,1750.0,1,Rent,Apartments,22,2022-02
605,62383721,26,secondary,2021-10-13,2022-03-12,18379.0,1599000.0,4,Sale,Apartments,150,2021-10
609,62851121,26,secondary,2022-03-07,2022-03-21,12000.0,432000.0,2,Sale,Apartments,14,2022-03
614,61918772,1004,secondary,2021-06-02,2022-03-30,43.0,1800.0,2,Rent,Apartments,301,2021-06
615,62662870,26,primary,2022-01-14,2022-02-13,13645.0,371552.0,1,Sale,Apartments,30,2022-01
616,62690899,1004,secondary,2022-01-23,2022-02-22,33.0,1000.0,1,Rent,Apartments,30,2022-01
618,62364255,26,secondary,2021-10-07,2022-02-02,11682.0,1285000.0,3,Sale,Apartments,118,2021-10
619,62366399,1004,secondary,2021-10-08,2022-03-18,37.0,2000.0,2,Rent,Apartments,161,2021-10
623,62711727,26,secondary,2022-01-28,2022-02-27,36.0,3650.0,3,Rent,Apartments,30,2022-01
624,62870160,26,secondary,2022-03-12,2022-03-14,151.0,14000.0,2,Rent,Apartments,2,2022-03
627,62434409,26,secondary,2021-10-27,2022-03-30,14234.0,780000.0,2,Sale,Apartments,154,2021-10
630,62654838,26,secondary,2022-01-13,2022-02-22,12890.0,620000.0,3,Sale,Apartments,40,2022-01
633,62535998,26,secondary,2021-11-29,2022-02-14,9484.0,1399999.0,4,Sale,Apartments,77,2021-11
636,62799936,26,secondary,2022-02-21,2022-02-22,8356.0,610000.0,3,Sale,Apartments,1,2022-02
638,62723598,26,secondary,2022-02-01,2022-03-03,11897.0,345000.0,1,Sale,Apartments,30,2022-02
639,62825233,26,primary,2022-02-28,2022-03-30,21254.0,972600.0,2,Sale,Apartments,30,2022-02
640,62896789,26,secondary,2022-03-20,2022-03-23,13.0,1200.0,3,Rent,Apartments,3,2022-03
645,62144969,26,secondary,2021-08-05,2022-02-01,17015.0,1140000.0,3,Sale,Apartments,180,2021-08
646,62437979,1004,secondary,2021-10-28,2022-03-29,20.0,1500.0,2,Rent,Apartments,152,2021-10
647,62472525,26,secondary,2021-11-09,2022-03-15,9819.0,380000.0,2,Sale,Apartments,126,2021-11
648,62726746,26,secondary,2022-02-02,2022-03-04,56.0,1800.0,6,Rent,Apartments,30,2022-02
651,62833152,26,primary,2022-03-02,2022-03-18,11404.0,593000.0,3,Sale,Apartments,16,2022-03
653,62286633,26,primary,2021-09-16,2022-03-25,9087.0,763308.0,4,Sale,Apartments,190,2021-09
654,62754817,26,secondary,2022-02-10,2022-03-10,65.0,2000.0,1,Rent,Apartments,28,2022-02
655,62768379,26,secondary,2022-02-14,2022-03-16,78.0,2500.0,2,Rent,Apartments,30,2022-02
661,62749251,26,primary,2022-02-08,2022-03-29,12505.0,587000.0,2,Sale,Apartments,49,2022-02
662,62774378,26,primary,2022-02-15,2022-03-17,15476.0,652775.0,2,Sale,Apartments,30,2022-02
663,62299796,26,secondary,2021-09-20,2022-03-29,33.0,3500.0,3,Rent,Apartments,190,2021-09
664,62692356,26,primary,2022-01-24,2022-02-17,10330.0,643270.0,4,Sale,Apartments,24,2022-01
665,62519930,26,secondary,2021-11-23,2022-02-04,12944.0,820000.0,4,Sale,Apartments,73,2021-11
666,62754573,26,secondary,2022-02-09,2022-03-12,46.0,2500.0,3,Rent,Apartments,31,2022-02
669,62658484,26,secondary,2022-01-13,2022-02-10,36204.0,6589171.0,5,Sale,Apartments,28,2022-01
670,62628626,26,secondary,2022-01-04,2022-03-15,94.0,15000.0,3,Rent,Apartments,70,2022-01
673,62743350,26,secondary,2022-02-07,2022-03-07,60.0,2500.0,2,Rent,Apartments,28,2022-02
675,62720478,26,secondary,2022-02-01,2022-03-03,13704.0,370000.0,1,Sale,Apartments,30,2022-02
677,61579023,26,secondary,2021-03-03,2021-03-18,12601.0,670000.0,2,Sale,Apartments,15,2021-03
678,61458918,26,secondary,2021-02-01,2021-02-18,44.0,2700.0,3,Rent,Apartments,17,2021-02
679,61518487,26,secondary,2021-02-16,2021-03-18,56.0,4000.0,2,Rent,Apartments,30,2021-02
685,61591053,26,secondary,2021-03-06,2021-03-07,6401.0,377000.0,3,Sale,Apartments,1,2021-03
691,61494400,26,secondary,2021-02-10,2021-02-18,31.0,2500.0,3,Rent,Apartments,8,2021-02
692,61570081,1004,secondary,2021-03-02,2021-03-10,34.0,1000.0,1,Rent,Apartments,8,2021-03
697,61555785,26,secondary,2021-02-25,2021-03-27,35.0,1400.0,2,Rent,Apartments,30,2021-02
699,61569502,1004,secondary,2021-03-01,2021-03-01,50.0,3000.0,3,Rent,Apartments,0,2021-03
702,61591037,26,secondary,2021-03-06,2021-03-07,55.0,3000.0,4,Rent,Apartments,1,2021-03
703,61492218,26,primary,2021-02-10,2021-02-15,12057.0,841217.0,3,Sale,Apartments,5,2021-02
708,61550693,26,primary,2021-02-24,2021-03-26,4683.0,384000.0,3,Sale,Apartments,30,2021-02
709,61520098,26,secondary,2021-02-17,2021-03-19,9838.0,670000.0,3,Sale,Apartments,30,2021-02
710,61500080,1004,secondary,2021-02-11,2021-03-02,31.0,2000.0,3,Rent,Apartments,19,2021-02
711,61554681,26,secondary,2021-02-25,2021-03-08,36.0,1800.0,2,Rent,Apartments,11,2021-02
716,61569164,26,secondary,2021-03-01,2021-03-27,12379.0,359000.0,1,Sale,Apartments,26,2021-03
718,61552254,26,secondary,2021-02-25,2021-03-27,42.0,2000.0,2,Rent,Apartments,30,2021-02
720,61466866,26,secondary,2021-02-03,2021-02-24,60.0,2600.0,2,Rent,Apartments,21,2021-02
721,61554046,26,secondary,2021-02-25,2021-03-27,11879.0,860000.0,3,Sale,Apartments,30,2021-02
726,61466731,26,primary,2021-02-03,2021-03-04,11324.0,679445.0,3,Sale,Apartments,29,2021-02
734,61513038,26,secondary,2021-02-15,2021-03-11,12500.0,375000.0,1,Sale,Apartments,24,2021-02
735,61511309,26,secondary,2021-02-15,2021-03-17,51.0,4400.0,4,Rent,Apartments,30,2021-02
736,61517871,26,secondary,2021-02-16,2021-02-19,10260.0,355000.0,1,Sale,Apartments,3,2021-02
739,61490804,26,secondary,2021-02-09,2021-03-11,9107.0,785000.0,7,Sale,Apartments,30,2021-02
740,61513297,26,secondary,2021-02-15,2021-02-18,11988.0,959000.0,3,Sale,Apartments,3,2021-02
741,61591104,26,secondary,2021-03-06,2021-03-07,57.0,2400.0,2,Rent,Apartments,1,2021-03
742,61610348,26,secondary,2021-03-11,2021-03-22,30.0,1650.0,2,Rent,Apartments,11,2021-03
743,61645050,26,primary,2021-03-19,2021-03-24,11435.0,523161.0,2,Sale,Apartments,5,2021-03
746,61470686,26,primary,2021-02-04,2021-03-04,10508.0,967160.0,4,Sale,Apartments,28,2021-02
748,61560909,26,secondary,2021-02-27,2021-03-29,36.0,1600.0,2,Rent,Apartments,30,2021-02
755,61482973,26,primary,2021-02-07,2021-02-09,7554.0,483000.0,3,Sale,Apartments,2,2021-02
758,61562359,26,secondary,2021-02-27,2021-03-29,16.0,1400.0,3,Rent,Apartments,30,2021-02
761,61464905,26,primary,2021-02-02,2021-03-04,8848.0,519800.0,3,Sale,Apartments,30,2021-02
762,61594758,1004,secondary,2021-03-08,2021-03-18,6133.0,276000.0,2,Sale,Apartments,10,2021-03
763,61488548,26,secondary,2021-02-09,2021-03-11,52.0,2600.0,2,Rent,Apartments,30,2021-02
764,61496083,26,primary,2021-02-10,2021-03-05,11600.0,715952.0,3,Sale,Apartments,23,2021-02
768,61491544,26,secondary,2021-02-09,2021-02-24,83.0,3300.0,2,Rent,Apartments,15,2021-02
774,61473466,26,secondary,2021-02-04,2021-02-18,8754.0,534000.0,2,Sale,Apartments,14,2021-02
775,61621172,26,primary,2021-03-14,2021-03-17,11332.0,486831.0,2,Sale,Apartments,3,2021-03
777,61496925,26,secondary,2021-02-11,2021-03-23,10189.0,540000.0,3,Sale,Apartments,40,2021-02
779,61489904,26,secondary,2021-02-09,2021-03-02,18374.0,999000.0,2,Sale,Apartments,21,2021-02
783,61609250,26,secondary,2021-03-11,2021-03-30,8095.0,425000.0,2,Sale,Apartments,19,2021-03
786,61479161,26,secondary,2021-02-05,2021-03-07,42.0,1600.0,2,Rent,Apartments,30,2021-02
792,61519093,26,secondary,2021-02-16,2021-03-18,40.0,1400.0,2,Rent,Apartments,30,2021-02
793,61560847,26,secondary,2021-02-27,2021-03-29,45.0,2000.0,2,Rent,Apartments,30,2021-02
800,61591075,26,secondary,2021-03-06,2021-03-07,42.0,2200.0,2,Rent,Apartments,1,2021-03
802,61470510,26,secondary,2021-02-04,2021-03-06,58.0,1400.0,1,Rent,Apartments,30,2021-02
803,61493938,26,primary,2021-02-10,2021-07-08,14831.0,412600.0,1,Sale,Apartments,148,2021-02
808,61492174,26,secondary,2021-02-10,2021-02-17,11429.0,1800000.0,5,Sale,Apartments,7,2021-02
813,61590874,26,secondary,2021-03-06,2021-03-07,16634.0,845000.0,2,Sale,Apartments,1,2021-03
815,61460551,26,primary,2021-02-02,2021-03-04,12343.0,499629.0,2,Sale,Apartments,30,2021-02
818,61521733,26,primary,2021-02-17,2021-03-19,9523.0,997785.0,5,Sale,Apartments,30,2021-02
820,61493350,1004,secondary,2021-02-10,2021-03-12,5847.0,279500.0,2,Sale,Apartments,30,2021-02
822,61472832,26,primary,2021-02-04,2021-02-04,10418.0,429000.0,2,Sale,Apartments,0,2021-02
823,61519700,26,secondary,2021-02-17,2021-03-23,12111.0,545000.0,2,Sale,Apartments,34,2021-02
824,61485339,26,primary,2021-02-08,2021-02-18,10799.0,673973.0,3,Sale,Apartments,10,2021-02
827,61482926,26,secondary,2021-02-07,2021-03-09,12792.0,910000.0,3,Sale,Apartments,30,2021-02
830,61591361,26,secondary,2021-03-06,2021-03-07,47.0,4000.0,4,Rent,Apartments,1,2021-03
831,61618525,26,secondary,2021-03-13,2021-03-26,15478.0,1129900.0,3,Sale,Apartments,13,2021-03
836,61524450,26,secondary,2021-02-18,2021-03-26,8069.0,459950.0,3,Sale,Apartments,36,2021-02
837,61543926,26,secondary,2021-02-23,2021-03-11,44.0,1750.0,2,Rent,Apartments,16,2021-02
841,61580115,26,primary,2021-03-04,2021-03-28,12231.0,629781.0,2,Sale,Apartments,24,2021-03
845,61460684,26,secondary,2021-02-02,2021-02-07,12815.0,865000.0,3,Sale,Apartments,5,2021-02
848,61610138,26,primary,2021-03-11,2021-03-12,11332.0,511536.0,2,Sale,Apartments,1,2021-03
851,61564123,26,secondary,2021-02-28,2021-03-30,10114.0,649000.0,3,Sale,Apartments,30,2021-02
854,61489527,1004,primary,2021-02-09,2021-02-23,7895.0,215625.0,1,Sale,Apartments,14,2021-02
855,61564293,26,secondary,2021-02-28,2021-03-30,44.0,2200.0,3,Rent,Apartments,30,2021-02
858,61544189,1004,secondary,2021-02-23,2021-02-26,29.0,1500.0,2,Rent,Apartments,3,2021-02
859,61530269,26,secondary,2021-02-19,2021-02-25,46.0,2500.0,4,Rent,Apartments,6,2021-02
860,61562776,26,primary,2021-02-28,2021-03-30,10089.0,773602.0,3,Sale,Apartments,30,2021-02
866,61590817,26,secondary,2021-03-06,2021-03-07,60.0,1500.0,1,Rent,Apartments,1,2021-03
869,61459452,26,secondary,2021-02-01,2021-03-04,11607.0,325000.0,1,Sale,Apartments,31,2021-02
875,61552906,26,secondary,2021-02-25,2021-03-27,44.0,3100.0,3,Rent,Apartments,30,2021-02
881,61556390,26,primary,2021-02-26,2021-03-28,8416.0,749000.0,4,Sale,Apartments,30,2021-02
885,61497766,26,primary,2021-02-11,2021-03-13,6613.0,410000.0,4,Sale,Apartments,30,2021-02
886,61476852,26,secondary,2021-02-05,2021-02-24,12500.0,299990.0,1,Sale,Apartments,19,2021-02
888,61627247,26,secondary,2021-03-15,2021-03-17,9500.0,779000.0,3,Sale,Apartments,2,2021-03
892,61555675,26,secondary,2021-02-25,2021-03-25,31.0,2000.0,3,Rent,Apartments,28,2021-02
898,61483605,1004,secondary,2021-02-08,2021-02-15,5900.0,295000.0,3,Sale,Apartments,7,2021-02
904,61480813,26,primary,2021-02-06,2021-03-08,37273.0,6411000.0,4,Sale,Apartments,30,2021-02
906,61473272,26,secondary,2021-02-04,2021-02-15,113.0,7900.0,3,Rent,Apartments,11,2021-02
911,61551095,26,secondary,2021-02-24,2021-03-29,10192.0,530000.0,4,Sale,Apartments,33,2021-02
913,61527524,26,secondary,2021-02-18,2021-03-23,10524.0,490000.0,3,Sale,Apartments,33,2021-02
914,62642027,26,secondary,2022-01-09,2022-02-22,62.0,2600.0,2,Rent,Apartments,44,2022-01
916,62761007,1004,secondary,2022-02-11,2022-03-24,54.0,3250.0,3,Rent,Apartments,41,2022-02
917,62679404,26,secondary,2022-01-19,2022-02-02,42.0,3300.0,3,Rent,Apartments,14,2022-01
919,62573336,26,primary,2021-12-10,2022-02-08,13000.0,915200.0,3,Sale,Apartments,60,2021-12
921,62791247,26,primary,2022-02-18,2022-03-29,13981.0,727000.0,3,Sale,Apartments,39,2022-02
924,62645700,26,primary,2022-01-10,2022-02-09,8965.0,320852.0,1,Sale,Apartments,30,2022-01
925,62685227,26,secondary,2022-01-21,2022-03-06,11152.0,736000.0,3,Sale,Apartments,44,2022-01
926,62809563,26,secondary,2022-02-23,2022-03-06,51.0,1900.0,1,Rent,Apartments,11,2022-02
928,62678707,1004,secondary,2022-01-19,2022-02-18,35.0,1400.0,2,Rent,Apartments,30,2022-01
931,62847271,26,secondary,2022-03-07,2022-03-14,11114.0,738000.0,3,Sale,Apartments,7,2022-03
935,62779618,1004,secondary,2022-02-16,2022-03-18,29.0,1400.0,2,Rent,Apartments,30,2022-02
939,62495937,26,secondary,2021-11-16,2022-02-09,14244.0,535000.0,2,Sale,Apartments,85,2021-11
940,62695312,26,secondary,2022-01-24,2022-02-24,35.0,2100.0,3,Rent,Apartments,31,2022-01
942,62665747,26,secondary,2022-01-16,2022-02-15,9629.0,597000.0,3,Sale,Apartments,30,2022-01
945,62611168,1004,secondary,2021-12-27,2022-02-25,38.0,1700.0,2,Rent,Apartments,60,2021-12
946,62656535,26,primary,2022-01-13,2022-02-12,11742.0,991000.0,4,Sale,Apartments,30,2022-01
948,62762182,26,secondary,2022-02-11,2022-03-25,13327.0,729000.0,3,Sale,Apartments,42,2022-02
950,62877920,26,secondary,2022-03-15,2022-03-17,156.0,10000.0,2,Rent,Apartments,2,2022-03
951,62551812,26,secondary,2021-12-03,2022-03-11,12171.0,615000.0,3,Sale,Apartments,98,2021-12
955,62414032,26,secondary,2021-10-21,2022-02-02,9571.0,335000.0,1,Sale,Apartments,104,2021-10
964,62749321,26,secondary,2022-02-08,2022-03-25,8710.0,540000.0,3,Sale,Apartments,45,2022-02
965,62770405,26,primary,2022-02-14,2022-03-28,12000.0,1155840.0,4,Sale,Apartments,42,2022-02
969,62794477,26,secondary,2022-02-20,2022-03-22,88.0,1750.0,1,Rent,Apartments,30,2022-02
971,62799250,26,secondary,2022-02-21,2022-02-22,6080.0,349000.0,3,Sale,Apartments,1,2022-02
972,61500886,26,secondary,2021-02-11,2022-03-26,64.0,1600.0,1,Rent,Apartments,408,2021-02
975,62278059,26,secondary,2021-09-14,2022-02-07,87.0,5900.0,2,Rent,Apartments,146,2021-09
976,62526888,26,secondary,2021-11-25,2022-02-25,19524.0,820000.0,2,Sale,Apartments,92,2021-11
977,62643889,26,secondary,2022-01-10,2022-03-08,15000.0,630000.0,2,Sale,Apartments,57,2022-01
978,62720683,26,primary,2022-02-01,2022-03-03,17901.0,1061000.0,3,Sale,Apartments,30,2022-02
979,62521667,26,secondary,2021-11-24,2022-03-24,36.0,2550.0,3,Rent,Apartments,120,2021-11
983,62920490,26,primary,2022-03-26,2022-03-29,19543.0,899000.0,2,Sale,Apartments,3,2022-03
987,62546683,26,secondary,2021-12-02,2022-02-02,45.0,4500.0,4,Rent,Apartments,62,2021-12
999,62115280,26,primary,2021-07-28,2022-02-23,15981.0,800000.0,2,Sale,Apartments,210,2021-07
1001,62794062,26,secondary,2022-02-20,2022-03-22,17358.0,624900.0,2,Sale,Apartments,30,2022-02
1003,62488671,26,primary,2021-11-14,2022-02-25,23121.0,1925758.0,3,Sale,Apartments,103,2021-11
1004,62739224,26,secondary,2022-02-05,2022-03-07,9553.0,449000.0,3,Sale,Apartments,30,2022-02
1007,62759697,26,secondary,2022-02-11,2022-02-22,45.0,3200.0,3,Rent,Apartments,11,2022-02
1008,62867690,26,secondary,2022-03-11,2022-03-29,60.0,2990.0,2,Rent,Apartments,18,2022-03
1014,62657947,26,secondary,2022-01-13,2022-02-13,9050.0,629000.0,3,Sale,Apartments,31,2022-01
1015,62736582,26,secondary,2022-02-04,2022-02-11,12224.0,599000.0,2,Sale,Apartments,7,2022-02
1017,62738847,26,secondary,2022-02-05,2022-02-10,24.0,990.0,1,Rent,Apartments,5,2022-02
1018,62799269,26,secondary,2022-02-21,2022-02-25,7223.0,900000.0,5,Sale,Apartments,4,2022-02
1020,62799684,26,secondary,2022-02-21,2022-02-22,9220.0,461000.0,2,Sale,Apartments,1,2022-02
1023,62357666,26,secondary,2021-10-06,2022-02-23,10500.0,762090.0,4,Sale,Apartments,140,2021-10
1025,62893398,26,primary,2022-03-18,2022-03-23,14071.0,239200.0,1,Sale,Apartments,5,2022-03
1028,61531224,26,secondary,2021-02-19,2022-03-04,50.0,2000.0,2,Rent,Apartments,378,2021-02
1029,62894760,26,secondary,2022-03-18,2022-03-28,67.0,2750.0,1,Rent,Apartments,10,2022-03
1030,62009704,26,primary,2021-06-29,2022-03-26,10282.0,700000.0,4,Sale,Apartments,270,2021-06
1032,62614986,26,secondary,2021-12-29,2022-02-06,11000.0,462000.0,2,Sale,Apartments,39,2021-12
1033,62797668,26,secondary,2022-02-21,2022-02-23,16411.0,919000.0,3,Sale,Apartments,2,2022-02
1037,62804289,26,secondary,2022-02-22,2022-02-28,51.0,2900.0,2,Rent,Apartments,6,2022-02
1040,62711569,26,secondary,2022-01-28,2022-03-30,11306.0,814000.0,3,Sale,Apartments,61,2022-01
1044,62773970,26,secondary,2022-02-15,2022-02-27,13989.0,398000.0,1,Sale,Apartments,12,2022-02
1045,62756156,26,secondary,2022-02-10,2022-02-28,12451.0,598500.0,3,Sale,Apartments,18,2022-02
1049,62602497,26,secondary,2021-12-22,2022-02-20,58.0,2800.0,2,Rent,Apartments,60,2021-12
1050,62675551,26,secondary,2022-01-18,2022-02-17,69.0,3600.0,3,Rent,Apartments,30,2022-01
1052,62743567,26,secondary,2022-02-07,2022-03-09,9146.0,375000.0,2,Sale,Apartments,30,2022-02
1055,62578108,26,secondary,2021-12-13,2022-02-11,13548.0,569000.0,2,Sale,Apartments,60,2021-12
1056,62338739,1004,primary,2021-09-30,2022-02-14,9257.0,481368.0,3,Sale,Apartments,137,2021-09
1057,62531931,26,secondary,2021-11-27,2022-02-02,95.0,4000.0,2,Rent,Apartments,67,2021-11
1058,62642447,26,secondary,2022-01-10,2022-02-09,808.0,48337.0,3,Sale,Apartments,30,2022-01
1059,62717329,1004,secondary,2022-01-31,2022-02-03,7264.0,385000.0,3,Sale,Apartments,3,2022-01
1065,62878830,26,secondary,2022-03-15,2022-03-17,77.0,3300.0,2,Rent,Apartments,2,2022-03
1068,62782455,26,secondary,2022-02-17,2022-03-19,60.0,2650.0,2,Rent,Apartments,30,2022-02
1070,62741169,26,secondary,2022-02-06,2022-03-14,12472.0,449000.0,2,Sale,Apartments,36,2022-02
1078,62800278,26,secondary,2022-02-21,2022-02-22,45.0,2500.0,3,Rent,Apartments,1,2022-02
1079,62909232,26,secondary,2022-03-23,2022-03-24,68.0,2300.0,1,Rent,Apartments,1,2022-03
1080,62797675,26,primary,2022-02-21,2022-03-29,14322.0,644051.0,2,Sale,Apartments,36,2022-02
1084,62740759,26,secondary,2022-02-06,2022-03-17,43.0,2400.0,2,Rent,Apartments,39,2022-02
1086,62739054,26,secondary,2022-02-05,2022-02-10,17.0,1050.0,2,Rent,Apartments,5,2022-02
1091,62214817,1004,secondary,2021-08-26,2022-03-31,6528.0,408000.0,3,Sale,Apartments,217,2021-08
1094,62750841,1004,primary,2022-02-09,2022-02-28,7809.0,471492.0,4,Sale,Apartments,19,2022-02
1108,62683157,26,secondary,2022-01-20,2022-03-21,53.0,1750.0,2,Rent,Apartments,60,2022-01
1111,62787075,26,secondary,2022-02-18,2022-03-02,17672.0,2050000.0,4,Sale,Apartments,12,2022-02
1112,62470617,26,secondary,2021-11-08,2022-03-23,69.0,3800.0,3,Rent,Apartments,135,2021-11
1114,62582930,26,secondary,2021-12-14,2022-02-14,40.0,2200.0,2,Rent,Apartments,62,2021-12
1115,62681429,26,secondary,2022-01-20,2022-03-27,11374.0,720000.0,3,Sale,Apartments,66,2022-01
1117,62791578,26,secondary,2022-02-19,2022-03-09,16216.0,827000.0,2,Sale,Apartments,18,2022-02
1118,62799487,26,secondary,2022-02-21,2022-02-22,10288.0,535000.0,2,Sale,Apartments,1,2022-02
1119,62781077,26,secondary,2022-02-16,2022-03-18,42.0,2300.0,2,Rent,Apartments,30,2022-02
1121,62189112,26,secondary,2021-08-19,2022-03-28,43.0,3500.0,3,Rent,Apartments,221,2021-08
1123,62744049,26,secondary,2022-02-07,2022-02-16,68.0,2500.0,2,Rent,Apartments,9,2022-02
1124,62745995,26,primary,2022-02-08,2022-03-10,9090.0,783831.0,2,Sale,Apartments,30,2022-02
1127,62379100,26,primary,2021-10-12,2022-03-03,12492.0,437224.0,2,Sale,Apartments,142,2021-10
1128,62584179,26,secondary,2021-12-15,2022-03-15,53.0,1900.0,2,Rent,Apartments,90,2021-12
1129,62830915,26,secondary,2022-03-02,2022-03-25,48.0,3200.0,3,Rent,Apartments,23,2022-03
1133,62615546,1004,secondary,2021-12-29,2022-03-08,7811.0,289000.0,2,Sale,Apartments,69,2021-12
1136,62798610,26,secondary,2022-02-21,2022-03-08,36.0,3000.0,3,Rent,Apartments,15,2022-02
1139,62443717,26,secondary,2021-10-29,2022-03-05,10531.0,394900.0,2,Sale,Apartments,127,2021-10
1140,62591665,1004,secondary,2021-12-17,2022-03-01,38.0,1450.0,1,Rent,Apartments,74,2021-12
1143,62750066,26,primary,2022-02-08,2022-03-02,10110.0,526739.0,3,Sale,Apartments,22,2022-02
1144,62776391,26,secondary,2022-02-15,2022-03-17,76.0,1300.0,1,Rent,Apartments,30,2022-02
1145,62488672,26,primary,2021-11-14,2022-02-25,25008.0,879764.0,1,Sale,Apartments,103,2021-11
1148,62267186,26,primary,2021-09-10,2022-03-09,15053.0,572000.0,2,Sale,Apartments,180,2021-09
1150,62704386,1004,primary,2022-01-27,2022-02-24,8250.0,356502.0,2,Sale,Apartments,28,2022-01
1151,62749241,26,primary,2022-02-08,2022-03-29,13287.0,578000.0,2,Sale,Apartments,49,2022-02
1152,62280499,26,secondary,2021-09-15,2022-03-14,42.0,2100.0,3,Rent,Apartments,180,2021-09
1154,62634604,26,secondary,2022-01-06,2022-02-05,16471.0,280000.0,1,Sale,Apartments,30,2022-01
1156,62693868,26,secondary,2022-01-24,2022-02-18,17269.0,449000.0,1,Sale,Apartments,25,2022-01
1157,62889637,26,secondary,2022-03-17,2022-03-29,75.0,12950.0,4,Rent,Apartments,12,2022-03
1159,62862107,26,secondary,2022-03-10,2022-03-11,69.0,2500.0,2,Rent,Apartments,1,2022-03
1162,62879301,26,secondary,2022-03-15,2022-03-23,11342.0,600000.0,3,Sale,Apartments,8,2022-03
1164,62175530,26,secondary,2021-08-16,2022-02-28,17.0,4500.0,6,Rent,Apartments,196,2021-08
